type,council_code,council_name,cadnum,declared_ha,geom_ha,ratio,points
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:02:001:0170,2.6195,0.6208,0.237,6
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0050,9.9978,2.2994,0.23,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:03:037:0001,2.1595,0.4813,0.2229,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0017,9.9977,2.2101,0.2211,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:02:001:0130,2.4395,0.5363,0.2198,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0052,2.3464,0.5087,0.2168,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0018,9.9989,2.1194,0.212,10
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:03:037:0003,0.6997,0.1469,0.2099,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:03:037:0002,0.0801,0.0167,0.2088,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0019,9.9977,2.0291,0.203,6
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:02:001:0171,5.2186,1.0529,0.2018,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:02:001:0186,2.328,0.4609,0.198,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0001,9.9976,1.9432,0.1944,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:02:001:0179,2.5396,0.4793,0.1887,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0002,9.9978,1.849,0.1849,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:02:001:0183,2.4384,0.4326,0.1774,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0003,9.9981,1.76,0.176,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0013,9.9309,1.7404,0.1753,10
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:02:001:0118,2.4997,0.4178,0.1672,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:02:001:0059,2.4397,0.3834,0.1571,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0016,10.1013,1.5102,0.1495,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0015,3.0671,0.4478,0.146,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:02:001:0117,2.2896,0.3334,0.1456,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0014,6.8947,0.9768,0.1417,9
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:03:037:0007,2.4389,0.3332,0.1366,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0004,10.0438,1.3584,0.1352,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:02:001:0181,0.5598,0.073,0.1305,8
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0005,10.0107,1.2871,0.1286,6
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:02:001:0162,0.4897,0.062,0.1266,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0006,9.9387,1.2072,0.1215,9
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:02:001:0080,2.1389,0.2505,0.1171,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:03:038:0008,2.1295,0.2436,0.1144,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0007,9.9981,1.099,0.1099,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0008,9.998,1.0078,0.1008,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:02:001:0082,2.2298,0.22,0.0987,9
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0009,9.9977,0.9132,0.0913,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:02:001:0046,4.879,0.4055,0.0831,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0010,9.9991,0.8231,0.0823,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0011,9.9976,0.7291,0.0729,12
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:03:037:0011,2.4295,0.1566,0.0645,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0012,9.9969,0.6378,0.0638,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:02:001:0022,9.9988,0.5342,0.0534,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:02:001:0104,2.0294,0.1064,0.0524,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:04:001:0034,9.9978,0.4533,0.0453,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:04:001:0035,6.1225,0.2729,0.0446,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:02:001:0090,2.4384,0.1064,0.0436,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:02:001:0106,2.4394,0.0789,0.0323,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:04:001:0036,3.875,0.1218,0.0314,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:03:037:0013,2.4395,0.0549,0.0225,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0020,9.9987,0.2059,0.0206,9
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:03:038:0004,0.74,0.0134,0.0181,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:05:001:0021,9.9969,0.1505,0.0151,5
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:01:042:0022,1.8516,0.0168,0.0091,4
truncated,6524481300,с. Горностаївка (Горностаевка),6524481300:04:001:0022,9.9981,0.0588,0.0059,5
truncated,6524481500,с. Громівка (Громовка),6524481500:03:017:0048,6.365,3.1709,0.4982,14
truncated,6524481500,с. Громівка (Громовка),6524481500:03:018:0035,4.9471,2.4628,0.4978,10
truncated,6524481500,с. Громівка (Громовка),6524481500:02:020:0020,5.1875,2.578,0.497,15
truncated,6524481500,с. Громівка (Громовка),6524481500:03:018:0034,5.0816,2.5242,0.4967,11
truncated,6524481500,с. Громівка (Громовка),6524481500:03:018:0037,4.3128,2.1412,0.4965,10
truncated,6524481500,с. Громівка (Громовка),6524481500:03:018:0033,4.5955,2.2811,0.4964,10
truncated,6524481500,с. Громівка (Громовка),6524481500:03:018:0036,4.5847,2.275,0.4962,10
truncated,6524481500,с. Громівка (Громовка),6524481500:03:018:0032,5.1051,2.5284,0.4953,18
truncated,6524481500,с. Громівка (Громовка),6524481500:02:020:0017,3.2737,1.5952,0.4873,16
truncated,6524481500,с. Громівка (Громовка),6524481500:02:020:0018,3.4951,1.6647,0.4763,12
truncated,6524481500,с. Громівка (Громовка),6524481500:02:017:0050,3.3198,1.5812,0.4763,14
truncated,6524481500,с. Громівка (Громовка),6524481500:02:020:0019,3.9537,1.8806,0.4757,12
truncated,6524481500,с. Громівка (Громовка),6524481500:02:017:0051,3.6027,1.7131,0.4755,13
truncated,6524481500,с. Громівка (Громовка),6524481500:02:017:0053,5.2268,2.4238,0.4637,6
truncated,6524481500,с. Громівка (Громовка),6524481500:03:030:0018,1.1447,0.5016,0.4382,5
truncated,6524481500,с. Громівка (Громовка),6524481500:02:020:0021,7.6713,3.2399,0.4223,15
truncated,6524481500,с. Громівка (Громовка),6524481500:02:015:0050,5.1776,2.1078,0.4071,11
truncated,6524481500,с. Громівка (Громовка),6524481500:03:030:0017,0.6877,0.2735,0.3976,5
truncated,6524481500,с. Громівка (Громовка),6524481500:02:020:0003,0.7708,0.2847,0.3694,5
truncated,6524481500,с. Громівка (Громовка),6524481500:03:030:0016,0.6908,0.2514,0.3639,9
truncated,6524481500,с. Громівка (Громовка),6524481500:02:020:0002,0.3865,0.136,0.3519,5
truncated,6524481500,с. Громівка (Громовка),6524481500:03:044:0002,9.4771,1.9883,0.2098,8
truncated,6524481500,с. Громівка (Громовка),6524481500:02:005:0100,1.7483,0.3089,0.1767,10
truncated,6524481500,с. Громівка (Громовка),6524481500:03:044:0001,9.4775,1.3828,0.1459,4
truncated,6524481500,с. Громівка (Громовка),6524481500:03:031:0002,2.5096,0.2478,0.0987,5
truncated,6524481500,с. Громівка (Громовка),6524481500:02:001:0521,9.4736,0.9242,0.0976,4
truncated,6524481500,с. Громівка (Громовка),6524481500:03:031:0001,2.5564,0.1811,0.0708,5
truncated,6524481500,с. Громівка (Громовка),6524481500:05:001:0002,4.4312,0.3024,0.0683,9
truncated,6524481500,с. Громівка (Громовка),6524481500:03:043:0014,9.4774,0.2795,0.0295,4
truncated,6524481700,с. Дивне (Дивное),6524481700:05:018:0001,6.9788,3.2702,0.4686,6
truncated,6524481700,с. Дивне (Дивное),6524481700:05:001:0224,1.9997,0.8926,0.4464,11
truncated,6524481700,с. Дивне (Дивное),6524481700:05:015:0004,6.4058,2.7833,0.4345,9
truncated,6524481700,с. Дивне (Дивное),6524481700:05:001:0220,1.9996,0.7582,0.3792,6
truncated,6524481700,с. Дивне (Дивное),6524481700:05:001:0218,1.9996,0.6253,0.3127,6
truncated,6524481700,с. Дивне (Дивное),6524481700:05:021:0002,6.4075,1.9897,0.3105,9
truncated,6524481700,с. Дивне (Дивное),6524481700:05:013:0032,1.94,0.6002,0.3094,8
truncated,6524481700,с. Дивне (Дивное),6524481700:05:014:0003,14.6286,4.4447,0.3038,15
truncated,6524481700,с. Дивне (Дивное),6524481700:05:013:0039,6.4073,1.59,0.2482,10
truncated,6524481700,с. Дивне (Дивное),6524481700:05:001:0223,1.9996,0.4908,0.2455,6
truncated,6524481700,с. Дивне (Дивное),6524481700:05:001:0235,1.9997,0.3565,0.1783,6
truncated,6524481700,с. Дивне (Дивное),6524481700:05:021:0004,6.4075,1.0452,0.1631,8
truncated,6524481700,с. Дивне (Дивное),6524481700:05:015:0002,3.2035,0.4961,0.1548,8
truncated,6524481700,с. Дивне (Дивное),6524481700:05:026:0005,6.2885,0.8488,0.135,5
truncated,6524481700,с. Дивне (Дивное),6524481700:05:001:0231,1.9997,0.2224,0.1112,10
truncated,6524481700,с. Дивне (Дивное),6524481700:05:001:0236,1.9995,0.0887,0.0444,6
truncated,6524481700,с. Дивне (Дивное),6524481700:05:001:0043,1.9995,0.0519,0.026,4
truncated,6524481700,с. Дивне (Дивное),6524481700:05:017:0007,6.4112,0.0327,0.0051,4
truncated,6524481700,с. Дивне (Дивное),6524481700:05:013:0004,7.5907,0.0168,0.0022,4
truncated,6524481800,с. Зелене (Зелёное),6524481800:06:020:0023,4.2583,2.0249,0.4755,5
truncated,6524481800,с. Зелене (Зелёное),6524481800:06:019:0019,6.1549,2.913,0.4733,13
truncated,6524481800,с. Зелене (Зелёное),6524481800:06:018:0017,8.3987,3.3164,0.3949,10
truncated,6524481800,с. Зелене (Зелёное),6524481800:06:023:0029,2.4959,0.8922,0.3575,8
truncated,6524481800,с. Зелене (Зелёное),6524481800:06:002:0010,5.1257,1.8176,0.3546,9
truncated,6524481800,с. Зелене (Зелёное),6524481800:06:021:0019,3.151,1.0663,0.3384,5
truncated,6524481800,с. Зелене (Зелёное),6524481800:06:001:0002,5.6051,1.778,0.3172,9
truncated,6524481800,с. Зелене (Зелёное),6524481800:06:001:0008,4.9397,1.2424,0.2515,8
truncated,6524481800,с. Зелене (Зелёное),6524481800:06:022:0004,6.0825,1.4905,0.245,8
truncated,6524481800,с. Зелене (Зелёное),6524481800:06:004:0013,7.6623,1.8052,0.2356,7
truncated,6524481800,с. Зелене (Зелёное),6524481800:06:004:0008,5.8646,1.3571,0.2314,16
truncated,6524481800,с. Зелене (Зелёное),6524481800:06:003:0005,4.9405,0.9131,0.1848,8
truncated,6524481800,с. Зелене (Зелёное),6524481800:06:017:0017,5.5815,0.9683,0.1735,8
truncated,6524481800,с. Зелене (Зелёное),6524481800:06:002:0004,9.9402,1.0949,0.1101,7
truncated,6524481800,с. Зелене (Зелёное),6524481800:06:003:0011,5.4382,0.2059,0.0379,4
truncated,6524481800,с. Зелене (Зелёное),6524481800:06:002:0009,4.9681,0.0373,0.0075,4
truncated,6524481800,с. Зелене (Зелёное),6524481800:06:019:0020,7.3103,0.0379,0.0052,8
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0128,10.6981,5.3442,0.4996,17
truncated,6524482000,с. Маячка (Маячка),6524482000:04:019:0015,8.6194,4.2922,0.498,10
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0175,4.5493,2.2365,0.4916,9
truncated,6524482000,с. Маячка (Маячка),6524482000:05:014:0006,4.7389,2.2917,0.4836,8
truncated,6524482000,с. Маячка (Маячка),6524482000:04:019:0016,4.2991,2.0699,0.4815,5
truncated,6524482000,с. Маячка (Маячка),6524482000:05:018:0001,6.1615,2.9591,0.4803,5
truncated,6524482000,с. Маячка (Маячка),6524482000:05:014:7001,8.8576,4.2205,0.4765,6
truncated,6524482000,с. Маячка (Маячка),6524482000:04:019:0017,4.3396,2.0379,0.4696,5
truncated,6524482000,с. Маячка (Маячка),6524482000:04:019:0018,4.4699,2.0443,0.4573,5
truncated,6524482000,с. Маячка (Маячка),6524482000:04:016:0014,4.1697,1.886,0.4523,5
truncated,6524482000,с. Маячка (Маячка),6524482000:04:019:0020,5.507,2.4759,0.4496,5
truncated,6524482000,с. Маячка (Маячка),6524482000:04:019:0019,4.7794,2.1312,0.4459,5
truncated,6524482000,с. Маячка (Маячка),6524482000:04:023:0011,8.4882,3.4986,0.4122,11
truncated,6524482000,с. Маячка (Маячка),6524482000:04:016:0013,4.1698,1.6699,0.4005,5
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0114,4.7161,1.8668,0.3958,10
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0213,4.4298,1.7441,0.3937,6
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0394,19.813,7.737,0.3905,13
truncated,6524482000,с. Маячка (Маячка),6524482000:04:016:0002,4.1693,1.5668,0.3758,5
truncated,6524482000,с. Маячка (Маячка),6524482000:04:008:0001,12.3668,4.6442,0.3755,9
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0028,43.1364,15.8932,0.3684,109
truncated,6524482000,с. Маячка (Маячка),6524482000:06:001:0001,47.242,16.94,0.3586,138
truncated,6524482000,с. Маячка (Маячка),6524482000:05:014:0005,14.5289,5.17,0.3558,12
truncated,6524482000,с. Маячка (Маячка),6524482000:04:016:0012,4.2204,1.4705,0.3484,5
truncated,6524482000,с. Маячка (Маячка),6524482000:05:041:0002,42.7967,14.8698,0.3475,15
truncated,6524482000,с. Маячка (Маячка),6524482000:04:008:0002,5.2109,1.7973,0.3449,5
truncated,6524482000,с. Маячка (Маячка),6524482000:04:016:0001,9.5755,3.2393,0.3383,5
truncated,6524482000,с. Маячка (Маячка),6524482000:04:016:0003,4.1708,1.3765,0.33,9
truncated,6524482000,с. Маячка (Маячка),6524482000:05:014:0020,7.6692,2.5186,0.3284,8
truncated,6524482000,с. Маячка (Маячка),6524482000:04:008:0003,5.1242,1.6183,0.3158,5
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0441,4.74,1.4032,0.296,9
truncated,6524482000,с. Маячка (Маячка),6524482000:04:008:0004,5.0425,1.4458,0.2867,9
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0192,5.0675,1.4513,0.2864,8
truncated,6524482000,с. Маячка (Маячка),6524482000:04:016:0021,4.463,1.2615,0.2827,5
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0432,9.3149,2.4951,0.2679,9
truncated,6524482000,с. Маячка (Маячка),6524482000:04:008:0005,5.0357,1.2952,0.2572,10
truncated,6524482000,с. Маячка (Маячка),6524482000:05:014:0001,9.4664,2.4191,0.2555,8
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0040,13.8356,3.2671,0.2361,26
truncated,6524482000,с. Маячка (Маячка),6524482000:04:016:0005,5.06,1.1698,0.2312,5
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0062,5.1918,1.179,0.2271,5
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0212,4.3295,0.9235,0.2133,6
truncated,6524482000,с. Маячка (Маячка),6524482000:04:008:0007,5.9795,1.1549,0.1932,6
truncated,6524482000,с. Маячка (Маячка),6524482000:05:014:0002,6.9698,1.3032,0.187,6
truncated,6524482000,с. Маячка (Маячка),6524482000:04:016:0006,4.3045,0.778,0.1807,9
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0418,1.1523,0.1976,0.1715,5
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0219,9.3204,1.5294,0.1641,9
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0419,5.7623,0.864,0.1499,9
truncated,6524482000,с. Маячка (Маячка),6524482000:05:041:0001,59.9895,8.7029,0.1451,13
truncated,6524482000,с. Маячка (Маячка),6524482000:04:016:0007,4.1693,0.5643,0.1353,5
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0140,5.9101,0.7496,0.1268,20
truncated,6524482000,с. Маячка (Маячка),6524482000:05:014:0024,5.6494,0.6615,0.1171,5
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0002,5.5097,0.6285,0.1141,5
truncated,6524482000,с. Маячка (Маячка),6524482000:05:014:0003,6.346,0.6336,0.0998,5
truncated,6524482000,с. Маячка (Маячка),6524482000:04:008:0014,5.2449,0.4955,0.0945,6
truncated,6524482000,с. Маячка (Маячка),6524482000:05:014:0023,6.2485,0.5719,0.0915,5
truncated,6524482000,с. Маячка (Маячка),6524482000:04:016:0008,4.3256,0.39,0.0902,5
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0043,16.9586,1.5122,0.0892,10
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0138,5.1694,0.4579,0.0886,4
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0124,5.0498,0.4048,0.0802,5
truncated,6524482000,с. Маячка (Маячка),6524482000:05:018:0029,6.7229,0.4667,0.0694,8
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0053,4.9155,0.3221,0.0655,6
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0306,7.7299,0.3748,0.0485,4
truncated,6524482000,с. Маячка (Маячка),6524482000:05:014:0022,7.8187,0.3567,0.0456,5
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0196,4.8251,0.2028,0.042,5
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0209,4.4494,0.1741,0.0391,4
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0318,4.8629,0.1845,0.0379,8
truncated,6524482000,с. Маячка (Маячка),6524482000:05:014:0004,5.5422,0.1248,0.0225,8
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0211,4.2797,0.081,0.0189,4
truncated,6524482000,с. Маячка (Маячка),6524482000:04:001:0391,246.8751,3.3064,0.0134,8
truncated,6524482000,с. Маячка (Маячка),6524482000:04:008:0011,4.9147,0.0538,0.011,4
truncated,6524482200,с. Новомиколаївка (Новониколаевка),6524482200:03:025:0004,5.7748,2.7108,0.4694,18
truncated,6524482200,с. Новомиколаївка (Новониколаевка),6524482200:03:025:0007,6.2451,2.4258,0.3884,17
truncated,6524482200,с. Новомиколаївка (Новониколаевка),6524482200:03:028:0012,5.762,2.2038,0.3825,6
truncated,6524482200,с. Новомиколаївка (Новониколаевка),6524482200:03:028:0011,5.7553,2.1353,0.371,6
truncated,6524482200,с. Новомиколаївка (Новониколаевка),6524482200:03:028:0010,5.7771,2.0749,0.3592,6
truncated,6524482200,с. Новомиколаївка (Новониколаевка),6524482200:03:025:0005,5.6485,0.7517,0.1331,11
truncated,6524482200,с. Новомиколаївка (Новониколаевка),6524482200:03:025:0006,5.7627,0.7364,0.1278,11
truncated,6524482500,с. Новопокровка (Новопокровка),6524482500:03:026:0003,8.4298,4.1715,0.4949,9
truncated,6524482500,с. Новопокровка (Новопокровка),6524482500:03:001:0039,5.3411,2.5201,0.4718,7
truncated,6524482500,с. Новопокровка (Новопокровка),6524482500:03:001:0317,4.9917,2.3544,0.4717,5
truncated,6524482500,с. Новопокровка (Новопокровка),6524482500:03:001:0041,4.7909,2.2579,0.4713,5
truncated,6524482500,с. Новопокровка (Новопокровка),6524482500:03:001:0045,3.2227,1.5171,0.4708,5
truncated,6524482500,с. Новопокровка (Новопокровка),6524482500:03:033:0007,5.3993,1.9712,0.3651,6
truncated,6524482500,с. Новопокровка (Новопокровка),6524482500:03:033:0006,5.33,1.9302,0.3621,6
truncated,6524482500,с. Новопокровка (Новопокровка),6524482500:03:033:0008,4.0422,1.4559,0.3602,9
truncated,6524482500,с. Новопокровка (Новопокровка),6524482500:03:033:0005,5.2589,1.8875,0.3589,6
truncated,6524482500,с. Новопокровка (Новопокровка),6524482500:03:033:0004,5.258,1.8725,0.3561,10
truncated,6524482500,с. Новопокровка (Новопокровка),6524482500:03:033:0003,5.2602,1.8589,0.3534,6
truncated,6524482500,с. Новопокровка (Новопокровка),6524482500:03:033:0002,5.4675,1.9134,0.35,6
truncated,6524482500,с. Новопокровка (Новопокровка),6524482500:03:033:0001,6.1046,2.1165,0.3467,8
truncated,6524482500,с. Новопокровка (Новопокровка),6524482500:03:032:0018,3.519,1.2116,0.3443,6
truncated,6524482500,с. Новопокровка (Новопокровка),6524482500:03:032:0017,3.2722,1.12,0.3423,5
truncated,6524482500,с. Новопокровка (Новопокровка),6524482500:03:032:0007,5.9712,2.0241,0.339,6
truncated,6524482500,с. Новопокровка (Новопокровка),6524482500:03:032:0006,5.3143,1.7852,0.3359,6
truncated,6524482500,с. Новопокровка (Новопокровка),6524482500:03:032:0005,4.9385,1.6436,0.3328,10
truncated,6524482500,с. Новопокровка (Новопокровка),6524482500:03:032:0004,4.9378,1.6301,0.3301,6
truncated,6524482500,с. Новопокровка (Новопокровка),6524482500:03:032:0003,4.9562,1.6196,0.3268,6
truncated,6524482500,с. Новопокровка (Новопокровка),6524482500:03:032:0002,5.2517,1.7032,0.3243,7
truncated,6524482500,с. Новопокровка (Новопокровка),6524482500:03:032:0001,5.7731,1.848,0.3201,11
truncated,6524483300,с. Подове (Подовое),6524483300:03:018:0015,5.8802,2.9168,0.496,5
truncated,6524483300,с. Подове (Подовое),6524483300:03:018:0018,5.8788,2.845,0.4839,5
truncated,6524483300,с. Подове (Подовое),6524483300:03:009:0006,5.8784,2.8139,0.4787,13
truncated,6524483300,с. Подове (Подовое),6524483300:03:009:0007,5.894,2.8147,0.4776,10
truncated,6524483300,с. Подове (Подовое),6524483300:03:009:0008,6.0328,2.8747,0.4765,10
truncated,6524483300,с. Подове (Подовое),6524483300:03:009:0136,6.3649,3.0254,0.4753,10
truncated,6524483300,с. Подове (Подовое),6524483300:04:018:0018,6.086,2.8751,0.4724,12
truncated,6524483300,с. Подове (Подовое),6524483300:03:018:0022,5.9045,2.7796,0.4708,5
truncated,6524483300,с. Подове (Подовое),6524483300:03:001:0190,2.276,1.0372,0.4557,16
truncated,6524483300,с. Подове (Подовое),6524483300:03:001:0801,3.5541,1.5277,0.4298,6
truncated,6524483300,с. Подове (Подовое),6524483300:03:001:0364,2.275,0.9637,0.4236,11
truncated,6524483300,с. Подове (Подовое),6524483300:03:001:0231,2.2768,0.9642,0.4235,11
truncated,6524483300,с. Подове (Подовое),6524483300:03:001:0292,2.2758,0.9634,0.4233,11
truncated,6524483300,с. Подове (Подовое),6524483300:03:001:0234,2.2765,0.9627,0.4229,14
truncated,6524483300,с. Подове (Подовое),6524483300:03:001:0229,2.2764,0.9624,0.4228,11
truncated,6524483300,с. Подове (Подовое),6524483300:03:001:0290,2.2763,0.9623,0.4228,11
truncated,6524483300,с. Подове (Подовое),6524483300:03:001:0221,2.2767,0.9623,0.4227,11
truncated,6524483300,с. Подове (Подовое),6524483300:03:001:0226,2.2762,0.9613,0.4223,11
truncated,6524483300,с. Подове (Подовое),6524483300:03:001:0228,2.2762,0.9608,0.4221,11
truncated,6524483300,с. Подове (Подовое),6524483300:03:001:0811,1.9993,0.836,0.4181,10
truncated,6524483300,с. Подове (Подовое),6524483300:03:001:0747,1.9993,0.6267,0.3134,5
truncated,6524483300,с. Подове (Подовое),6524483300:04:011:0032,1.9996,0.6048,0.3025,5
truncated,6524483300,с. Подове (Подовое),6524483300:03:001:0388,1.9993,0.5806,0.2904,5
truncated,6524483300,с. Подове (Подовое),6524483300:03:001:0396,1.9993,0.5554,0.2778,5
truncated,6524483300,с. Подове (Подовое),6524483300:04:011:0030,1.9993,0.539,0.2696,10
truncated,6524483300,с. Подове (Подовое),6524483300:04:011:0024,1.9994,0.5323,0.2662,5
truncated,6524483300,с. Подове (Подовое),6524483300:03:001:0036,1.9993,0.5078,0.254,5
truncated,6524483800,с. Благовіщенка (Благовещенка),6524483800:03:046:0009,17.0027,8.4506,0.497,13
truncated,6524483800,с. Благовіщенка (Благовещенка),6524483800:03:046:0012,18.0574,8.9398,0.4951,21
truncated,6524483800,с. Благовіщенка (Благовещенка),6524483800:03:001:0179,0.1,0.0305,0.3049,4
truncated,6524483800,с. Благовіщенка (Благовещенка),6524483800:04:014:0003,25.2774,7.6502,0.3026,10
truncated,6524483800,с. Благовіщенка (Благовещенка),6524483800:04:008:0001,9.8371,2.9349,0.2984,10
truncated,6524483800,с. Благовіщенка (Благовещенка),6524483800:04:014:0002,25.2768,6.4986,0.2571,5
truncated,6524483800,с. Благовіщенка (Благовещенка),6524483800:03:001:0203,25.1793,6.4214,0.255,9
truncated,6524483800,с. Благовіщенка (Благовещенка),6524483800:04:015:0003,24.9968,5.8859,0.2355,9
truncated,6524483800,с. Благовіщенка (Благовещенка),6524483800:04:011:0001,17.0897,3.1402,0.1837,8
truncated,6524483800,с. Благовіщенка (Благовещенка),6524483800:04:002:0001,9.841,1.4435,0.1467,13
truncated,6524483800,с. Благовіщенка (Благовещенка),6524483800:04:015:0002,24.997,3.4295,0.1372,5
truncated,6524483800,с. Благовіщенка (Благовещенка),6524483800:04:001:0004,9.1205,0.8898,0.0976,9
truncated,6524483800,с. Благовіщенка (Благовещенка),6524483800:04:013:0002,24.9831,2.2567,0.0903,9
truncated,6524483800,с. Благовіщенка (Благовещенка),6524483800:04:013:0001,24.9829,0.4323,0.0173,4
truncated,6524484000,х. Садове (Садовое),6524484000:13:015:0004,1.1095,0.5446,0.4908,5
truncated,6524484000,х. Садове (Садовое),6524484000:13:016:0002,10.1838,4.9447,0.4855,8
truncated,6524484000,х. Садове (Садовое),6524484000:12:043:0004,9.3383,4.3199,0.4626,13
truncated,6524484000,х. Садове (Садовое),6524484000:12:046:1179,1.2693,0.5586,0.4401,9
truncated,6524484000,х. Садове (Садовое),6524484000:12:045:1569,1.27,0.5467,0.4305,5
truncated,6524484000,х. Садове (Садовое),6524484000:12:039:1556,5.5687,2.3753,0.4265,6
truncated,6524484000,х. Садове (Садовое),6524484000:13:015:0003,1.11,0.4642,0.4182,5
truncated,6524484000,х. Садове (Садовое),6524484000:05:001:0085,50.319,20.4216,0.4058,92
truncated,6524484000,х. Садове (Садовое),6524484000:12:043:0003,9.3783,3.7336,0.3981,7
truncated,6524484000,х. Садове (Садовое),6524484000:05:001:0454,6.9136,2.6761,0.3871,9
truncated,6524484000,х. Садове (Садовое),6524484000:12:039:1554,1.64,0.6176,0.3766,10
truncated,6524484000,х. Садове (Садовое),6524484000:12:039:1562,4.9201,1.8158,0.369,6
truncated,6524484000,х. Садове (Садовое),6524484000:15:001:0001,89.0501,30.9294,0.3473,49
truncated,6524484000,х. Садове (Садовое),6524484000:13:015:0002,1.1096,0.3845,0.3465,5
truncated,6524484000,х. Садове (Садовое),6524484000:12:038:1545,1.6891,0.5827,0.345,6
